CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cashloans,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_EDUCATION_TYPE_Highereducation,ORGANIZATION_TYPE_BusinessEntityType1,ORGANIZATION_TYPE_BusinessEntityType3,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Industrytype3,ORGANIZATION_TYPE_Industrytype9,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Selfemployed,ORGANIZATION_TYPE_Tradetype3,ANNUITY_INCOME_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_VAR,BURO_CREDIT_DAY_OVERDUE_MAX,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_CNT_CREDIT_PROLONG_SUM,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MIN,BURO_MONTHS_BALANCE_SIZE_SUM,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Consumercredit_MEAN,PREV_AMT_ANNUITY_MIN,PREV_AMT_ANNUITY_MAX,PREV_AMT_APPLICATION_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_DOWN_PAYMENT_MIN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_HOUR_APPR_PROCESS_START_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MIN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_NAME_TYPE_SUITE_Children_MEAN,PREV_NAME_TYPE_SUITE_Spousepartner_MEAN,PREV_NAME_GOODS_CATEGORY_AudioVideo_MEAN,PREV_NAME_GOODS_CATEGORY_ConstructionMaterials_MEAN,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,PREV_CHANNEL_TYPE_APCashloan_MEAN,PREV_CHANNEL_TYPE_Contactcenter_MEAN,PREV_CHANNEL_TYPE_RegionalLocal_MEAN,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,PREV_PRODUCT_COMBINATION_CardXSell_MEAN,PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,PREV_PRODUCT_COMBINATION_CashStreetmiddle_MEAN,PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,PREV_PRODUCT_COMBINATION_CashXSellmiddle_MEAN,PREV_PRODUCT_COMBINATION_POSotherwithinterest_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_DEF_MAX,POS_NAME_CONTRACT_STATUS_Active_MEAN,INS_NUM_INSTALMENT_VERSION_NUNIQUE,INS_DPD_MAX,INS_DPD_MEAN,INS_DPD_SUM,INS_DBD_MAX,INS_DBD_MEAN,INS_DBD_SUM,INS_PAYMENT_DIFF_MAX,INS_PAYMENT_DIFF_MEAN,INS_AMT_INSTALMENT_MEAN,INS_AMT_PAYMENT_MIN,INS_DAYS_ENTRY_PAYMENT_SUM
0.0,0.0,1.0,0.0,-1.0,-0.7550475540580884,1.4670097014525378,-0.9118742242449316,0.4110798875953432,0.7358628237869391,-0.3056516724336793,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.7290006348708445,0.781858164583192,0.0,0.0,0.2595712098009188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0101567911055611,-0.4271419637273296,0.3414634146341463,-0.325474321048066,0.0,-0.4497142857142857,2.421401975068804,0.0,0.0,0.0,0.0,0.0,0.5460947503201025,0.0,-0.6666666666666666,0.4727272727272726,1.8415856339182597,-0.1364381208539107,3.308345585303728,0.699496664682633,6.155,0.9425971298564928,2.6666666666666665,0.75,1.1090083549583167,0.5726795096322241,-0.3280898876404494,-0.2222222222222222,-0.3870967741935484,0.3999999999999999,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1335453100158977,-0.5,-0.125,-0.0297297297297297,-0.0555555555555555,-0.1052631578947368,1.4584139264990328,-0.0933333333333333,0.0,0.0,0.2569367851545202,2.1868232630348934,0.3949536866386844
-1.0,1.0,0.0,0.0,-0.45,-0.6922676675054378,0.0134533955083883,0.9475934353882224,0.369731031714171,0.1422838380153228,0.6447520184544406,1.0,1.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,-1.0337195185537469,-0.1054728137372497,0.0,0.0,-0.0880551301684532,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2868417901880891,0.6366479049405879,0.1485587583148558,-0.0311967584602244,0.0,0.4394285714285714,0.0013760725271167,0.1956593634509912,0.0,1.8976866666666667,0.0,0.0,0.0473751600512163,0.5466666666666666,-0.3333333333333334,0.0393939393939393,-0.5374986028836481,0.0036163504243561,0.0,0.6999917215044649,0.0,0.176408820441022,0.3333333333333333,1.0,0.0,0.3076474022183304,0.4044943820224719,-0.3434343434343435,1.032258064516129,-0.5230769230769232,-0.3776223776223777,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.1135135135135124,0.0,-0.125,-0.0297297297297297,-0.0555555555555555,1.2105263157894737,1.2723404255319148,2.013333333333333,0.0,0.0,-0.2982219325254766,0.2769941706692972,0.0824960464203755
0.0,0.0,0.0,0.0,3.3,-0.095176355184032,0.6688642332636546,-0.3951179147703765,-2.148936170212766,0.5129514775629332,0.4121491733948481,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.4388453528181108,0.2107897466594608,1.5,0.0,0.3797856049004594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9908124840562929,-0.434021263289556,0.1862527716186252,2.246790053693171,0.0,-0.66,0.1011818034644649,-0.6647613851372587,0.0,3.333333333333333,0.0,0.0,-0.8892445582586428,0.0,0.0833333333333333,0.1477272727272726,1.7603293468946764,-0.1610858092149129,3.544783975587445,-0.2190848072395725,0.0,-0.3500175008750437,2.6666666666666665,0.75,0.0,0.6643315820198482,0.0247191011235955,0.0,-0.3548387096774194,0.3999999999999999,0.5454545454545454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.101748807631159,-0.5,-0.125,-0.0297297297297297,-0.0555555555555555,-0.7368421052631579,0.3492370513647112,-0.3626666666666667,0.0,0.0,0.2188307070894229,2.1166925417007345,0.4331220794045255
0.0,1.0,1.0,0.0,-0.2,1.1843050283618373,-0.1945114434260598,-0.7528616742518274,0.4110798875953432,0.682232761765779,-0.5640138408304498,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2312499898985543,0.5028726044545032,0.0,0.0,-0.8024502297090352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049046516710133,-0.4271419637273296,-0.3392461197339246,1.3734762228413957,0.0,-0.5508571428571428,-0.0831309697264044,-1.0987822296764072,0.0,-0.4194733333333333,0.0,0.0,-1.1235595390524968,0.0,0.0833333333333333,0.1477272727272726,-0.0035989717223649,1.0115610202628635,0.5617539625156901,3.652689573989373,0.0,1.2180609030451524,-0.6666666666666666,0.0,0.0,-0.5131348511383538,0.2,1.6,3.7096774193548394,-0.6909090909090911,0.1818181818181818,0.4545454545454545,0.0,0.3636363636363636,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,-1.2614225478675605,0.0,0.0,0.0924924924924924,0.0,-0.5263157894736842,-0.2793896410917687,-0.296,0.0,0.0,3.124523415270714,0.5487184410098878,-0.06844151674772
-1.0,1.0,0.0,0.0,1.05,0.0538746961231714,0.3087313072841293,0.7320369604192525,-0.0855078281814532,-0.121853338197738,0.0503652441368704,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.7577888084934128,-0.4238809843098674,0.0,0.0,-0.1493108728943338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6362799794781631,0.6691682301438399,-0.2616407982261641,-0.0748807211229547,0.0,1.0302857142857142,0.0403917759430144,0.8336646205634107,0.0,6.01148,0.0,0.0,0.1427656850192061,0.0,0.0,-1.260606060606061,0.3282664580306249,0.1590064077209081,0.0,1.8474747687413768,9.996666666666666,1.7493874693734688,2.0,0.5,2.217776469818078,0.2609457092819615,-1.004494382022472,-0.3333333333333333,-0.2580645161290322,0.3999999999999999,-0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6158982511923676,0.5,-0.125,-0.0297297297297297,-0.0555555555555555,-0.631578947368421,-0.7209963288990644,-0.112,0.0,0.0,0.6471915076157533,-0.2554114130416792,-0.1163125289830085
-1.0,1.0,0.0,0.0,0.05,-0.7864374973344138,-0.7422415179289275,-1.2045235139980692,-0.4965877157767964,-0.9669828529733674,-0.4529027297193387,0.0,0.0,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.8434900025190666,-0.5412385357763668,0.0,0.0,-1.051301684532925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1183977910473324,-0.442151344590369,-1.221729490022173,3.414830034285691,0.0,-0.6525714285714286,-0.0480815930063137,-0.9761430732034214,0.0,-0.4,0.0,0.0,0.1696542893725992,1.52,0.3333333333333333,-0.8272727272727275,3.5876904735293023,1.4360278911026478,0.0,1.4010599328218514,41.66333333333333,8.3997199859993,0.6666666666666666,0.75,2.5524380855100417,-0.4267367192060712,-0.1123595505617977,0.6666666666666666,1.4838709677419355,-0.8,-0.0545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.1311605723370425,1.0,0.625,1.7173290937996823,1.4444444444444444,0.5263157894736842,-0.2958243258618727,0.024,3.1323357432808203,4.940197339204263,2.301993936998612,-0.2559410512656698,-0.6403966659136039
-1.0,0.0,1.0,0.0,-0.2,2.5101889367509704,0.3384252559361098,-0.8011308784995174,0.4110798875953432,-0.0698650127690623,-0.6616685890042291,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,-1.633368824943528,-0.7062775504037634,0.0,0.0,0.442572741194487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158960205921176,-0.133833646028768,-0.4634146341463415,0.2488373206529647,0.0,-0.4022857142857143,-0.0171604338675732,-1.001615238428307,0.0,0.0,0.0,15018.0,-0.4724711907810499,0.0,-0.2222222222222222,-0.1050505050505051,-0.3512164226370105,0.7737814594234182,0.0,-0.6825392655544996,0.0,-0.3500175008750437,-0.6666666666666666,0.0,0.0,-0.5557501459427904,0.2853932584269663,1.1666666666666667,0.9032258064516128,-0.2666666666666668,-0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,-0.7855060943296232,4.0,3.375,2.2230702702702705,7.055555555555555,0.7368421052631579,-0.8428626692456479,0.4293333333333333,2.0444445599463608,-18.868229060525778,0.4676459800169724,-0.2460235755214453,-2.9908324514571767
0.0,0.0,1.0,2.0,0.3,0.0065680044355354,0.734898429543871,0.0594400772307268,0.0654355680449618,-0.3464064210142283,-0.3867743175701653,0.0,1.0,1.0,-1.0,1.75,0.0,0.0,0.0,0.0,0.9356738014092044,-0.5780185928913469,0.0,0.0,0.1339969372128637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142751082630467,1.0256410256410255,-0.1219512195121951,-0.2732605058824587,0.0,0.7251428571428571,-0.0333495224218876,0.312624232711279,0.0,-0.4,0.0,0.0,0.471190781049936,0.3733333333333333,1.3333333333333337,-0.8272727272727275,1.4449461644499089,0.1590064077209081,0.0,-0.2190848072395725,0.0,-0.3500175008750437,0.3333333333333333,1.5,0.0,0.4769410391126678,0.1752808988764045,0.4444444444444444,0.2258064516129032,-0.8,-1.054545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3468468468468455,0.0,-0.125,-0.0297297297297297,-0.0555555555555555,-0.2105263157894736,0.0887472977585617,-0.184,0.0,0.0,0.7199703682639061,2.1639759941474983,0.3291042912688315
-1.0,0.0,1.0,0.0,-0.45,-0.265773872990148,-0.1945114434260598,0.8358847055578541,0.4468085106382978,-0.012404232032105,0.3352556708958093,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.5276031394400404,-0.3428721337438439,3.0,0.0,-0.389739663093415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828059544268393,0.4784240150093808,-0.2172949002217294,0.2335286314299254,0.0,0.1325714285714285,-0.0377205763315525,0.0079522857287447,0.0,-0.2866666666666667,0.0,0.0,-0.3002560819462228,0.5333333333333333,0.6666666666666666,-0.3939393939393942,-0.5374986028836481,-0.4377479177732322,0.0,1.8502011006358092,0.0,-0.0843542177108855,-0.6666666666666666,0.25,0.0,0.0776415645067133,0.4067415730337079,-0.5811965811965812,0.8709677419354839,-0.6000000000000001,-0.1688311688311687,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,-1.758932306919922,1.0,-0.125,-0.0297297297297297,-0.0555555555555555,2.526315789473684,1.1079545454545454,0.1333333333333333,0.0,-3.096385880831746,-0.1360925518811304,-0.2413892410615274,0.2204254408389912
0.0,0.0,0.0,0.0,1.8,1.802337185993944,0.6688642332636546,-0.7727210039994483,0.4110798875953432,0.6501276906238599,0.0292195309496347,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.413306523633863,-1.5462811594576074,0.0,0.0,-1.1776416539050536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697716512152955,0.717948717948718,-0.9201773835920176,-0.2028859542765766,0.0,0.66,-0.0895256597053585,-0.0889661965903322,0.0,-0.1866666666666666,0.0,0.0,0.146606914212548,0.0,1.3333333333333337,-0.8272727272727275,0.5992250661301741,2.7683953575101423,1.626129891492787,1.847947882197417,6.05,1.1792089604480225,-0.6666666666666666,0.25,2.217776469818078,-0.6386456509048453,-0.4539325842696629,0.5333333333333334,0.8064516129032258,0.3999999999999999,0.1454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-0.1622730801937396,5.0,-0.125,-0.0297297297297297,-0.0555555555555555,3.421052631578948,0.8355496453900707,1.4613333333333334,0.0,-118.28415862631148,4.28392212083307,1.0850499680561947,-0.3980689884781394
0.0,0.0,0.0,0.0,-0.3,-0.5216701496993219,-0.2320844723160261,0.3406426699765549,0.2051384985949418,0.6284202845676761,0.8439061899269512,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3291349045243807,-0.477507481602567,0.0,0.0,0.2320061255742725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8300800139744452,0.8936835522201376,-0.0310421286031042,-0.1132368439506121,0.0,0.9017142857142856,0.3344665695321353,2.72465189781118,0.0,5.1066666666666665,0.0,0.0,0.5422535211267606,0.0,1.3333333333333337,-2.1272727272727274,0.1179315226705413,-0.6592787641122424,0.0,-1.394828255126106,0.0,-0.3500175008750437,1.3333333333333333,-0.25,0.0,0.5516637478108581,0.1550561797752809,-0.6666666666666666,-0.4516129032258064,-1.1,-0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16295707472178,0.0,-0.125,-0.0297297297297297,-0.0555555555555555,-0.1052631578947368,1.508704061895551,-0.376,0.0,0.0,-0.457773130599563,0.6574200660061637,0.4150723534797446
-1.0,1.0,0.0,0.0,-0.55,-0.3084232524416769,0.5259688052741599,-0.5760584746931458,-2.133279807306302,-1.369208318132069,-0.0899653979238754,1.0,1.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-0.0442117022168944,0.2346422448588553,0.0,0.0,-1.386676875957121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0398505582057775,0.3646028767979987,-0.7671840354767184,0.5474125789587087,0.0,0.6102857142857143,-0.1208515460579569,-0.3245526613043962,0.0,0.1333333333333333,0.0,0.0,0.2522407170294494,0.0,-0.6666666666666666,0.4727272727272726,-0.3903356804888044,1.1381332851153276,0.6280534732432197,0.6996665645553162,1.1683333333333332,-0.0952047602380119,-0.3333333333333333,0.75,1.0126767231256333,-0.6824284880326912,-0.3280898876404494,0.2962962962962962,0.8709677419354839,-0.2666666666666668,0.2121212121212121,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1250.0,1.0,0.8326748414110076,0.5,157.125,46.81732909379969,80.38888888888889,1.5789473684210529,0.8652861531459779,2.392,0.3739975155537768,-1.505602240896359,0.4012065274847115,-0.2508896267043592,-1.0857897052353718
0.0,0.0,1.0,1.0,0.95,1.1843050283618373,0.734898429543871,0.0034478003034064,0.0646326776395022,-0.244436337103247,-0.3133410226835832,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.5526360045852913,-1.171528326959365,0.0,0.0,0.5819295558958653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094003881281858,0.0237648530331457,0.1507760532150776,0.8594802830534827,0.0,0.5851428571428572,-0.0798122065727699,-0.0777832947842848,0.0,0.3333333333333333,0.0,43702.92,0.2580025608194622,0.0,0.5333333333333333,-0.0472727272727272,0.0213479378562647,-0.0117373173460508,0.0,-1.397900391146396,0.0,-0.3500175008750437,1.0,0.5,0.0,-0.8295388207822534,-2.550561797752809,0.8888888888888888,0.4193548387096774,0.3999999999999999,-0.1212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,26.0,26.0,0.2524841017488067,1.0,3.375,1.6473194505981394,5.111111111111111,6.631578947368421,-0.0432824935789706,2.472,2.2058088223828856,5.384530446059278,-0.1235544912781981,-0.2556365092868752,-4.121948609410114
0.0,0.0,0.0,1.0,1.55,1.4939395231799375,1.4670097014525378,0.4428354709695214,-0.3657165796868727,-0.3788763225100328,-0.5866974240676662,0.0,1.0,0.0,-1.0,1.5,0.0,0.0,0.0,0.0,-1.2131145320723726,-0.3482862265177201,3.0,0.0,0.5903522205206738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2970794045650474,-0.1844903064415259,-0.0598669623059867,0.622946812288365,0.0,-0.2937142857142857,-0.075441152663105,-0.6821925114444627,0.0,2.1933333333333334,0.0,71220.505,-1.0108834827144686,0.0,0.0,-0.3939393939393942,-0.0365113073283409,-0.6885757229875574,0.0,0.89258172328811,4.716666666666667,0.64053202660133,0.3333333333333333,0.75,2.1318978972775677,-0.7641564506713369,-1.8359550561797755,-0.5555555555555556,-0.3225806451612903,0.3999999999999999,-0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0437620282821525,0.5,0.125,0.0043787974020531,0.0555555555555555,2.1052631578947367,-0.4843836684509617,1.4453333333333334,0.0,0.0,-0.66996901495659,-0.2460235755214453,-3.506664605652727
0.0,0.0,1.0,0.0,-0.6,-0.4653729688233036,-0.6287184434796591,0.6399117363122327,-0.067442794058611,-0.0397665085735133,0.5797770088427527,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.0,-0.9927254834444038,0.4429590181868717,0.0,0.0,-0.3292496171516079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3623650143335151,0.91869918699187,0.3503325942350332,-0.1022389808707249,0.0,0.68,0.0483244293346284,0.9857520851256546,0.0,-0.5640917333333333,0.0,199.4625,0.2964148527528809,0.4133333333333333,0.6666666666666666,-1.260606060606061,-0.351022689169554,-0.2631663408184253,0.393227773760983,-0.1277948835222626,0.7316666666666667,-0.1225061253062653,-1.0,-0.5,0.995097986764244,-0.7495621716287215,-0.6337078651685393,0.6666666666666666,0.3225806451612903,-0.2666666666666668,-0.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,9.0,9.0,-0.4080551139374679,-0.5,2.0,3.930270270270271,2.9444444444444446,0.631578947368421,-0.0502901353965184,0.0986666666666666,0.3881453453016419,1.7535157765862668,-0.7904253824597497,-0.2536503659469103,-1.1684997800263968
-1.0,0.0,0.0,0.0,-0.2,-0.6416002047170214,-0.6174626145682585,-0.976968693973245,0.4110798875953432,0.4399854067858446,-0.667435601691657,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.3740326431081603,-0.6911785197252882,0.0,0.0,-0.7182235834609495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.674142416540953,1.3008130081300813,0.3037694013303769,-0.325474321048066,0.0,1.4114285714285717,-0.0200744698073498,0.991053608944818,0.0,1.6666666666666667,0.0,0.0,0.5512163892445583,0.0,1.3333333333333337,0.4727272727272726,0.947475876457658,1.1850667329664246,0.0,0.1879541097805395,3.6666666666666665,1.1550577528876445,0.0,-0.5,1.0179229394975735,-0.563922942206655,0.4606741573033708,0.8888888888888888,0.7419354838709677,-0.2666666666666668,-0.1212121212121213,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,-0.0798368701181998,0.0,0.25,0.2702702702702702,0.1111111111111111,0.4210526315789473,0.7943555477404604,0.288,2.3426976512107776,2.3997236796685857,0.4383169482200687,-0.2557159550204738,-0.3747161151472634
